Product,Paddy,Wheat,Coarse cereals,Gram,Arhar,Other pulses,Groundnut,Rapeseed and mustard,Other oil seeds,kapas,"jute, hemp and mesta",Sugarcane,Coconut,Tobacco,Tea,Coffee,Rubber,Fruits,Vegetables,Other food crops,Milk,Wool,Egg and poultry,Other livestock products,Industry Wood,Firewood,Other forestry products,Inland Fish,Marine Fish,Coal and Lignite,Natural Gas,Crude petroleum,Iron ore,Manganese ore,Bauxite,Copper ore,Other Metallic minerals,Limestone,Mica,Other non metallic minerals,Processed poultry meat & poultry meat products,Processed other meat & meat products,Processed fish & fish products,Processed fruits & Processed Vegetables,Dairy products,Edible Oils and Fats,"Grain Mill products, starch and starch products",Sugar,Bread & Bakery products,Miscellaneous food products,Alcoholic beverages,Non alcoholic beverages,Tea processed,Coffee processed,Tobacco Products,Cotton Yarn and Cotton Textiles,Synthetic yarn and synthetic  textiles,Wool yarn and woolen textiles,Silk yarn and silk textiles,Carpet weaving,Ready made garments,Misc. textile products,Leather footwear,Leather and leather products except footwear,Wood and wood products except furniture,"Paper, Paper products and newsprint","Publishing, printing and allied activities",Furniture & Fixtures,Rubber products,Plastic products,Petroleum products,Coal tar products,Inorganic chemicals,Organic chemicals,Fertilizers,Pesticides,"Paints, varnishes and lacquers",Drugs and medicine,"Soaps, cosmetics and glycerin","Synthetic fibres, resin",Other chemicals and chemical products,Cement,Non metallic mineral products,Iron and steel Ferro alloys,Iron and steel casting and forging,Iron and steel foundries,Non ferrous basic metals (including alloys),"Hand tools, hardware",Miscellaneous metal products,Tractors and  other agricultural implements,Industrial machinery for food and textile industry,Industrial machinery (except food and textile),Machine tools,Other non electrical machinery,Electrical industrial machinery,"Electrical cables, wires",Batteries,Electrical appliances,Communication equipment,Other electrical machinery,Electronic equipment including T.V,"Medical precision, optical instrument",Watches and clocks,Ships and boats,Rail equipment,Motor vehicles,Motor cycles and scooters,"Bicycles, cycle-rickshaw",Aircrafts & Spacecrafts,Other transport equipment,Gems & jewellery,Miscellaneous manufacturing,Construction and construction services,Electricity,Gas,Water Supply,Trade,Repair & Maintenance of Motor Vehicle,Hotels & Restaurant,Railway Transport,Land transport,Air transport,Water Transport,Supportive and Auxiliary transport activities,Storage and warehousing,Communication services,Financial services,Insurance services,Ownership of dwellings,Real estate services,Renting of machinery & equipment,Research & Development Services,Legal services,Other Business services,Computer related services,Public administration and defence,Education services,Human health and social care services,"Community, social and personal services","Recreation, entertainment and radio & TV broadcasting  and other services"
"Synthetic fibres, resin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,152.99359471492173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74821.0,68722.19142483789,74821.0,74821.0,74821.0,42246.486692639875,74521.18740955136,256.0,256.0,0.0,27.962423042149222,56.617799661938705,443.4841658937326,1475.0,1467.9750014699696,0.0,0.0,1702.0,1266.1485029294417,1702.0,1702.0,1702.0,0.38405916540658297,1648.0543318975087,56661.584127358146,1495.7510414045682,445.0,445.0,0.0,0.0,0.0,7.541020470516346,17.172601192786818,7.2685436893203885,80.91207961176049,67.9955377622086,76.7799671592775,64.77689656497841,64.75939825194138,71.69959350302692,72.56629939209728,76.0,57.41669756846956,0.0,52.57196658412474,2.0562314138956475,59.64000770861438,0.0,32.1960880195599,48.28760209480911,51.28864476952802,51.0,50.70973819523492,50.83808469415998,49.146710168569875,75.05269950526994,3868.283288269857,148.574593030355,235.54444490358125,6.660118191982112,0.0,2655.5736568378684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.96972367408128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other chemicals and chemical products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7698253946749758,0.0,0.0,0.0,0.0,70.0,70.0,6175.190320028063,8338.205222160208,16589.198742722554,298.0,55.0,191.0404779686333,55.0,100.96028935272398,0.0,2006.0,904.0801378716071,2100.0,2100.0,2100.0,1534.5163860305581,42.371550186222656,2100.0,637.0288504374789,1369.0,1369.0,1321.814531104921,951.4160072535443,959.5847611230806,1369.0,1369.0,135.0,13390.0,13436.876057102,13390.0,13390.0,13390.0,5187.871573413443,13392.304389773275,1247.0,1247.0,104.44981688224034,3922.528100917036,587.2820901006835,386.83895791501465,3008.0,2993.9248777663697,5297.0,5297.0,13952.0,11599.80975701808,13952.0,13952.0,13952.0,2542.2936771271525,13590.735179182024,13529.575099774678,12893.981674075318,2006.0,2006.0,3500.0,3380.4586595485666,3356.2701985411572,634.1653101130462,1365.3994424250982,1246.6824453883496,508.2437071586382,776.4670753576046,532.9765918627987,658.5966123845277,719.7607629073658,577.6660444180812,637.7469604863222,635.0,705.2270752767919,31.04764230289218,471.5203787858173,27.230197350635308,319.57731740219697,0.37058823529411766,977.0713936430317,727.7399126258377,653.2224344465913,655.0,656.8165404089964,656.4057569886521,726.7607757839405,218.33659568365957,3505.8824201828124,146.657656407324,145.01708402203855,54.59575147739977,32.378285516601544,910.1050256524786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.38320975649285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6253322151816955,10.440710358778341
Cement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.442718446601941,0.0,2.176625725265617,0.0,23031.0,7918.192089616545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.60667176212431,0.0,0.0,0.0,0.0,1.2588036661842739,0.0,0.0,1.947133736819394,73.89370990657424,2.8263393841405158,33.41256332113626,0.0,0.0,0.0,0.0,307.0,226.86230724991913,307.0,307.0,307.0,78.60596527185558,299.7734357653537,76.24476090894363,270.0626659956946,23031.0,23031.0,366.0,353.04844924444643,350.38622974651986,31.681240452184543,139.30773664584584,134.81470873786407,206.14619408199104,204.812669419075,197.5219850392264,171.12405027610862,102.78546750278888,165.04906749943302,41.060220364741646,39.0,62.99724532499868,0.0,31.07444556314457,2.3826109158631463,137.91100404702254,0.0,90.07139364303178,62.058285621252004,58.935377679639345,54.0,54.182164305059466,54.29691392194852,62.693529091897766,0.8677186082004322,196.59384662108297,229135.2309619877,49.72188429752066,1.2013256668263856,0.0,212.93290568862585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.95818645921964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Non metallic mineral products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00366583521273798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9911874533233757,0.0,0.3348654961947103,0.0,13940.0,4792.653281631481,10.0,10.0,10.0,14.816463985032742,6.259584989515196e-05,10.0,0.01502812576105874,0.0,0.0,0.6533156617845269,363.9224983514672,361.29557812660306,0.0,0.0,0.0,28.0,34.42252027909959,28.0,28.0,28.0,17.16074446113406,28.315726000964784,0.0,0.0,0.0,1.7250613510139061,38.384948923348276,4190.6968026011355,31.0,32.27133378261637,0.0,0.0,105.0,84.60615182775601,105.0,105.0,105.0,60.12225080800625,103.54200897020294,47.123278794751336,92.47399983225698,13940.0,13940.0,10.0,40.58324491550979,50.84514803952228,343.13610754659334,967.402042088671,599.953009708738,615.5165889306419,640.2642937570374,700.9577266922095,1200.2330074696665,2105.144209420455,1599.649610076938,3240.5592705167173,3023.0,2651.8830057742225,61.088881653915024,2144.396359084601,65.55068937550689,866.7193293505492,100.1436974789916,3118.6352078239606,4384.83974167639,4404.621394792529,4607.0,4583.8805981866,4589.6046913921955,4419.76686605039,278.81333415276197,1121.766776478131,178980.9442723322,30.620418732782365,0.4108768567321514,0.0,281.4729638797384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.584234836513915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iron and steel Ferro alloys,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.6988797610157,0.0,77.93994423931882,0.0,640.0,220.03573172483127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.346408935131537,0.0,0.0,0.0,0.0,0.7052580800771827,0.0,0.0,0.7232211022472035,28.398656735695525,1.0497831998236202,3818.241481587182,490.0,488.4221390998358,0.0,0.0,172.0,129.9024118471658,172.0,172.0,172.0,53.61349710837675,168.22824059682935,42.71693445061337,151.33478710615339,640.0,640.0,105119.0,101086.17736801546,100210.4580815295,2591.116015887565,32708.20853771865,29570.981608009708,21216.785335272016,27096.973998081656,21129.107370917714,21835.06413919461,15586.905600502538,20371.577365271554,6843.654445288755,5300.0,11106.397812152356,20.515437625481578,4510.1603363356835,261.27705686221503,5995.295374831375,103.50840336134453,24374.599022004888,18566.827313922884,16558.98403348974,16539.0,16545.56450916513,16563.46706338223,18700.644516947617,253.80451505188006,16952.937407465208,294.90020911470543,705.8502011019281,0.6730554224564766,0.0,3023.996095363943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.26696649244354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Iron and steel casting and forging,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.1653036957946,2182.566504669177,0.0,0.0,156.8554144884242,0.0,52.9924647728129,0.0,663.0,227.94326583369238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,53.49863162306764,55.0,55.0,55.0,20.569423582425834,54.92619392185239,0.0,0.0,1.5577069894555151,55.6878460412451,27.211288307488793,3821.2450387826034,236.0,237.29645895618586,0.0,0.0,37.0,28.690476618381798,37.0,37.0,37.0,2.463963996244831,35.82726808472845,50.529623138889306,32.51632698705583,663.0,663.0,44194.0,43327.08587511308,43251.83066949532,2721.0450168041552,25879.989389608403,27579.51859830097,14495.13605377948,17145.771696067393,14828.178142674695,17399.219541570037,12078.917904062559,15956.798230080776,7839.350303951369,5761.0,12780.758091857817,98.27483856964567,4909.853019129772,263.66967048151156,4923.641067643091,159.84117647058824,24719.295354523227,21617.213496865927,20458.715438402796,20893.0,20900.511991207757,20914.832479933575,21518.310277324632,573.1039803746837,12364.781257249875,300513.5925816325,17930.031144628098,0.14478517808656763,116.81577519715066,1713.5964411192383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.57083383979577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0381809936179,2271.3290807778703
Iron and steel foundries,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1086.6617971802275,2867.8471860538407,0.0,0.0,22.79731142643764,0.0,7.701906412478337,0.0,796.0,273.6694413327589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0018245025764934,0.0,0.0,0.0,0.0,0.0984081041968162,0.0,0.0,0.7510372984874806,26.950712532828174,1.0901594767399132,4509.528472852178,160.0,162.5929179123717,0.0,0.0,24.0,18.64958125157255,24.0,24.0,24.0,13.321862391698497,23.556263599626984,5.960502481480936,21.125220162710725,796.0,796.0,27801.0,27254.26736432983,27203.995917608376,1414.4855789795295,16523.01813882909,17894.584751213595,16146.100439979606,16659.80176404354,16078.56464148878,17015.025881177207,10202.80846086363,17153.878364940072,5886.634118541034,3274.0,9663.223473009482,429.11102067393784,3154.4985060817985,446.65496680784605,4763.688552707651,156.01008403361345,21306.45770171149,22262.429435866823,21770.56803937805,22296.0,22247.925619185935,22274.45855244949,22320.738662316475,709.4186409775783,9194.91740096932,184998.81758211623,23800.365899449036,0.09391471011020604,164.4309009568588,1328.382514542608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.7098172683441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.57905137839214,3198.653991734819
Non ferrous basic metals (including alloys),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9162.536818521285,0.0,3095.4966468239018,0.0,1108.0,380.9368605486141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04392428190613113,0.0,0.0,0.0,0.0,14.0,260.0,443.1669419857492,260.0,260.0,260.0,94.22315058205031,269.00434153400863,21.0,21.0,16.18902621184125,612.7882378266672,672.2046299698685,3515.154162122494,717.0,715.8191168422338,0.0,0.0,2456.0,1818.9961899284713,2456.0,2456.0,2456.0,85.98513698482883,2380.818375593943,805.3859770555057,2158.662864491599,1108.0,1108.0,23431.0,23472.380769961022,23594.97427163541,39213.036938588455,32004.503299572996,25130.758780339806,11800.049889533017,15005.823970974603,12929.81680350301,18746.097490038308,41675.030444812684,19674.089586350077,61945.08833586626,65719.0,50084.73462414578,1599.4060448206628,45790.649938773844,1611.0987654320986,15354.90317980343,206.72268907563026,33610.39804400978,37543.92364257998,37435.08365627013,38242.0,38186.96804961338,38177.15748685303,37582.51836142831,1375.48468692704,13313.356303754537,16843.527704028627,2151.206220385675,9.610605334611085,0.0,2184.003610992206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,315.7498784490094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Hand tools, hardware",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0183291760636899,0.0,2357.0,2357.0,2357.0,46.0,46.0,1941.3127268870887,61.1297532092504,309.14311068354095,7874.0,164.0,179.3634055265123,164.0,169.190415191018,1264.0,63.0,799.9265144334338,50.0,50.0,50.0,61.472622388525096,1.9186629526462395,50.0,1.0566019803862168,62.0,62.0,55.24241471231318,184.93360534124628,183.939468554427,62.0,62.0,0.0,44.0,59.76436795778989,44.0,44.0,44.0,22.321488922268117,44.77496382054992,38.0,38.0,1.0291992608902512,40.220114521892626,12.04978319982362,1266.8653056232226,201.0,200.47237135504062,0.0,0.0,233.0,176.77393875130295,233.0,233.0,233.0,123.86034212167034,229.54519516852437,90.93895704166238,205.18098073751014,63.0,63.0,6060.0,6401.356254956052,6543.19572658964,1726.0838069049803,11339.154038889086,12718.244144417475,12425.845874955152,11574.0809458276,12128.454734537494,11667.390575151509,8819.978566245356,10855.444726007083,7277.8389057750765,7313.0,8815.24643746358,1373.6056215746921,5766.201774197937,860.4293202367007,4510.10132973598,106.11848739495798,9133.091931540343,7268.1123653433915,7189.759736866317,7057.0,7080.097460454528,7087.337115970108,7171.861881457314,137.4300515215766,4381.186111450903,11190.25670231314,50.94624793388429,0.9117553106532503,1.2697366869255506,6287.525306103036,7746.0,1.0,0.0,0.0,0.0,0.0,74.0,0.0,2.0,0.0,0.0,0.0,4.0,508.82096552003566,153.0,37.0,501.0,17.0,188.0,153.0,13.0,120.96324287621707,10.491554871616675
Miscellaneous metal products,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001466334085095192,0.0,1296.0,1296.0,1296.0,191.0,191.0,2074.08448153496,36.99958746875682,0.0,7725.0,90.0,369.76265870052276,90.0,184.515786300957,1691.0,200.0,1109.9392273445355,4.0,4.0,4.0,1.0742126598066728,2.503833995806078e-05,4.0,0.006011250304423496,0.0,0.0,0.7996076317129421,0.0,0.027769228138572553,0.0,0.0,194.0,101.0,124.93848467664391,101.0,101.0,101.0,116.94008167480284,102.17679691268692,522.0,522.0,1.474258400734684,58.50376716752056,22.29204086132138,2481.2438768333827,0.0,342.91841894587344,0.0,0.0,388.0,286.7184860357284,388.0,388.0,388.0,595.0993041471681,383.81619965362586,172.27767550770952,341.84086779054485,200.0,200.0,6840.0,7560.008398762523,7846.405449950555,2976.9629880843263,16944.360176918282,20240.203446601943,12196.768075986178,12061.524625714166,12341.726600985221,14018.92318927853,9425.012888412342,12967.899579546049,7461.291033434651,5962.0,11315.951846161995,521.0417277117585,4976.87437481292,373.7078940254123,27162.361784544228,134.78571428571428,18266.692420537896,16894.283938892357,16541.943869721224,16878.0,16888.997919692272,16899.60261555494,16732.804458945076,66608.63202019891,11228.464354861162,9891.911549617367,4426.587027548209,1.5182878134483309,6.348683434627754,5665.849785040294,5780.0,0.0,0.0,0.0,0.0,0.0,621.0,0.0,12.0,0.0,0.0,0.0,0.0,13781.63676512297,892.0,56.0,18138.0,19.0,261.0,892.0,77.0,693.8382716956465,246.78042666203353
Tractors and  other agricultural implements,3757.0,3757.0,3757.0,3757.0,3757.0,3757.0,3757.0,3757.0,3757.0,3757.0,3757.0,3757.0,3757.0,3757.0,3757.0,3757.0,3757.0,3757.0,3757.0,3757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.689565899848134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.8568301372616904,2.8218961568044083,0.0,150.05803954782323,261.31377427184464,2959.6504711369603,2431.5775470203093,2764.794909688013,2090.1064972004765,857.3749553237807,2169.8893953139445,36.94661854103344,0.0,223.6799279546538,0.0,32.044855642330404,24.842990598059536,673.1036423202929,0.0,170.0239608801956,254.75562369413618,350.19933572545773,269.0,267.4690112650626,270.15762524218104,271.079028457495,0.0,91.76059694693195,3.156695573961149,0.7830151515151516,0.0,1371.7996336103533,37.16322669098534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.2075888335156,0.0,0.0,368.0,0.0,0.0,0.0,0.0,56.07999006838122,1.8983109743233348
Industrial machinery for food and textile industry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.177296489917849,0.0,2.76264034360636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9596237230837069,168.5110334213289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2734.0,2609.4264829065078,2579.4652320539585,64.68486403910785,720.3098657820753,613.3699393203884,2762.071397548955,2506.70722298678,2615.528352490421,2139.4775717818293,1143.1352850072024,2266.6697953558155,409.3121200607903,296.0,539.0602055411347,23.201964295403982,253.70134153310295,34.12527409810459,677.6299865099248,1.3025210084033614,934.1833740831296,1122.3103953545167,1155.6583163124483,1121.0,1115.2424147270087,1118.6762385828952,1150.1124886713794,1.1020700816355795,498.07279614296016,11.709410628818732,18.88979201101928,0.0,0.0,113.34419195209055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,739.1773327660953,0.0,0.0,952.0,0.0,0.0,0.0,1.0,0.0,0.0
Industrial machinery (except food and textile),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.312441366257964,107.50474410929651,115.69715868566405,6.0,0.0,0.24779686333084391,0.0,0.08371637404867757,2.0,0.0,22.805572310785582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5022806282206167,0.0,0.0,0.0,0.0,0.12301013024602026,0.0,0.0,0.0,0.4928746717182589,0.9596237230837069,84.11653127579986,0.0,0.025125173569493377,533.0,533.0,30.0,148.48369037777218,30.0,30.0,30.0,0.02493890684458331,29.04913628491496,7.450628101851169,89.16557633705163,0.0,0.0,626.0,600.1421200174229,589.3699762494401,86.19349831958448,537.5120513815859,561.0123604368932,5569.938931586004,4642.081988406522,5228.554716292648,4003.6804699611785,2124.544670803955,4189.4550977860745,845.2482902735562,855.0,970.9258091857815,669.9740626186988,883.7912215298376,734.9502418070949,1466.5422432067837,81.48151260504201,540.4938875305623,755.5732233468103,926.5420701076456,784.0,779.5791105703183,784.9741904234709,790.2558274424506,4.9206793063536445,362.32836299367705,16.273207295127303,10.86114738292011,0.11739338763775754,0.0,107.14183783828496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,63.79353551314777,0.0,0.0,28.0,0.0,0.0,0.0,0.0,1.8655431100661517,0.0
Machine tools,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,4148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.83672287348163,496.9092673930452,713.2237721640764,445.0,71.0,61.08812546676624,71.0,67.6513450380529,5417.0,0.0,3420.6660634783857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,75.16043294953032,82.0,82.0,82.0,29.71653210664664,81.66377231066087,0.0,0.0,0.05563239248055411,1.967141688552116,0.08075255383258617,1407.025909429116,0.0,0.19597635384204834,2108.0,2108.0,0.0,499.57122317673696,0.0,0.0,0.0,0.19452347338774983,0.0,61.63494985494014,248.37613576001567,0.0,0.0,1949.0,1934.3969532148722,1938.7293450423874,345.63531316834707,2712.2895860535696,3238.4912621359226,18941.103291349584,15931.993014721213,17916.61485130451,14693.542902535588,7402.580151844992,15735.468714562361,3172.934840425532,2199.0,4222.562562907242,774.1482988767704,1925.825116329696,1291.8764080382084,4779.385103102717,123.15126050420169,6531.400488997555,8893.959840447182,9436.997648357716,9290.0,9245.042979942695,9270.307915859397,9045.226717418887,43.56104743467617,2332.2526057374735,85.18413937688622,40.44328512396694,0.0,1514.5661113164083,698.3829723788667,322.0,0.0,0.0,124.0,0.0,2.0,0.0,8.0,210.0,0.0,0.0,0.0,79.0,1681.8633564280215,9.0,31.0,2009.0,0.0,0.0,9.0,0.0,81.43536720386929,4.745777435808337
Other non electrical machinery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,33.0,0.0,0.0,21.812502549293132,19.304132592394865,121.07432533297948,70.0,12.0,9.026437640029872,12.0,10.99540351141587,884.0,0.0,544.2941490736752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6672748341921645,0.0,0.0,0.0,0.0,0.03280270139893873,0.0,0.0,0.33379435488332465,11.934283377104231,3.363386492246638,872.5732792449369,0.0,0.04522531242508808,0.0,0.0,8.0,5.91172136156141,8.0,8.0,8.0,0.04489003232024996,7.74643634264399,1.9868341604936453,7.03055718639045,0.0,0.0,1.0,194.45649284653274,257.1133265152604,523.1187962114268,4004.6170848478437,5020.27510315534,18982.67811620749,15962.169419075024,18035.638204707167,15156.606196107574,7886.348052116839,16010.168574120275,3819.637917933131,2792.0,5205.209779096254,572.9799229475283,2503.45059185284,264.3733291279926,5070.917941799961,732.9420168067227,7781.556968215159,9867.641331777602,10383.39903210967,10274.0,10234.665109706795,10259.260102407972,9981.743483777414,20.551142590828544,2476.5809982579203,57.90006498970107,665.5910936639118,0.03130490337006868,1.2697366869255506,639.1633007223226,285.0,0.0,104.0,894.0,150.0,16.0,252.0,17.0,911.0,1324.0,22.0,0.0,178.0,657.0519427900005,63.0,70.0,636.0,97.0,65.0,63.0,8.0,267.14511564508655,99.66132615197508
Electrical industrial machinery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8043388580164527,0.0,2.0,1.0,0.7522031366691561,1.0,0.9162836259513224,1.0,0.0,0.6157173632055148,0.0,0.0,0.0,2.2115372622388527,0.0,0.0,0.0,0.0,0.0,0.032078353850301014,66.34512034289482,65.8535617796929,0.0,0.0,0.0,0.0,2.0018245025764934,0.0,0.0,0.0,0.0,0.0984081041968162,0.0,0.0,0.0,0.3942997373746071,0.0,3791.5876914922897,0.0,0.1005006942779735,0.0,0.0,24.0,18.981704467848026,24.0,24.0,24.0,0.09975562737833324,23.23930902793197,5.960502481480936,21.09167155917135,0.0,0.0,243.0,529.8279258853881,623.1923372748556,883.9315307057745,6122.392666831352,7371.183725728155,25107.81169628189,21655.2153342508,24630.06613756614,24714.791208087227,14109.071644409785,29119.98266717842,10939.300531914894,5088.0,13119.463341632674,945.3155352976287,4843.69267190944,425.5841218347301,6790.5539988437085,289.6016806722689,32118.859657701712,45374.39649417958,46082.284616800076,47690.0,47448.05868037838,47522.69858843067,45832.98738444807,37.63866781386678,7830.5621981415,211.12858152304102,73.99996418732782,0.09391471011020604,0.0,1170.7964804096125,24.0,0.0,1.0,19.0,1.0,0.0,34.0,0.0,84.0,14.0,0.0,0.0,2.0,421.86536201936707,3.0,2.0,20.0,0.0,8.0,3.0,0.0,10.374183871760506,1.8983109743233348
