,IN,IN.1,IN.2,IN.3,IN.4,IN.5,IN.6,IN.7,IN.8,IN.9,IN.10,IN.11,IN.12,IN.13,IN.14,IN.15,IN.16,IN.17,IN.18,IN.19,IN.20,IN.21,IN.22,IN.23,IN.24,IN.25,IN.26,IN.27,IN.28,IN.29,IN.30,IN.31,IN.32,IN.33,IN.34,IN.35,IN.36,IN.37,IN.38,IN.39,IN.40,IN.41,IN.42,IN.43,IN.44,IN.45,IN.46,IN.47,IN.48,IN.49,IN.50,IN.51,IN.52,IN.53,IN.54,IN.55,IN.56,IN.57,IN.58,IN.59,IN.60,IN.61,IN.62,IN.63,IN.64,IN.65,IN.66,IN.67,IN.68,IN.69,IN.70,IN.71,IN.72,IN.73,IN.74,IN.75,IN.76,IN.77,IN.78,IN.79,IN.80,IN.81,IN.82,IN.83,IN.84,IN.85,IN.86,IN.87,IN.88,IN.89,IN.90,IN.91,IN.92,IN.93,IN.94,IN.95,IN.96,IN.97,IN.98,IN.99,IN.100,IN.101,IN.102,IN.103,IN.104,IN.105,IN.106,IN.107,IN.108,IN.109,IN.110,IN.111,IN.112,IN.113,IN.114,IN.115,IN.116,IN.117,IN.118,IN.119,IN.120,IN.121,IN.122,IN.123,IN.124,IN.125,IN.126,IN.127,IN.128,IN.129,IN.130,IN.131,IN.132,IN.133,IN.134,IN.135,IN.136,IN.137,IN.138,IN.139,IN.140,IN.141,IN.142,IN.143,IN.144,IN.145,IN.146,IN.147,IN.148,IN.149,IN.150,IN.151,IN.152,IN.153,IN.154,IN.155,IN.156,IN.157,IN.158,IN.159,IN.160,IN.161,IN.162
IN.66,0,0,0.0,0.227963653064,0.553319988192,2.49500280433,0.0592569496854,0.000888146357135,0.0,0.0015274035824,0.0116089706318,0.059602141839,0.174021786119,0.00500947773814,0.000292095339183,0.280073990421,0.000336128070078,0,0,0.0,0.0,0.00187964711817,0.105284840587,0.03808720684,0.000109795512071,3.12535410394e-05,0.0,0.00012363101806,0,0,4.49420106771e-05,4.35201018586e-06,0.000118506190903,0.00113253779368,0.0041125246878,0.000415670306218,0.0411677021532,0.120655545416,0.127661326196,0.000351472957566,0.00376591046105,4.51484648016,7.79366315907e-06,2.91852920892e-06,8.56589460854,0.0,0.235682983846,0.0,0.0,0.0,0.0,13.524230426,0,5.56294318142,0,5.79075162544,0.0,0.0,0.0,0,3.77928998503,0,2.12085131398e-05,0.0809426960373,3.50106002675,0.0,1.88255570623,0,0.0,0.00210862767678,0.0323436431191,0,0.0234194341953,2.32387924901,0.813022464166,0.0,0,0.163589884427,0,0.241861902536,0,0.383640129517,0,0.034431514932,0,0.0,10.6361781039,2.00011769468,54.3721825186,0.0,0.0,0,0.0,6.11058796327,0.0145266545587,0.0,0,0.00290069271362,9.35450075024e-05,0.0,0.0,0.0,2.87319092406e-05,1.50345687282e-06,0.0713635146234,0,0,0,0,0.0,0.0,0.0,0.000123467615806,0.136939396662,0.0,0,2.87188967235,3.4546483461e-05,0.0,12.117466497,1.57549282562,0.0,10.2195144798,0.0,0.132742456633,0.695739701938,0.0,0.0,0.0,3.72194668537,0.99,0.517,0.0,0.0,0.0,0.233066942114,4.86760978821,0.166582795089,6.25742705489,0.146462623159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6079182339,0.0
IN.67,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.68,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1.25782325957e-06,0.0,0.0,0.0,2.78727152188e-06,0.0,1.31706398948e-06,0,0,2.37252048118e-07,1.57118208662e-08,1.18344582479e-06,0.0,0.0,0.0,0.0,1.81111996375e-05,1.50989048351e-05,0.0,3.82510850199e-07,0.000500156404074,0.0,0.0,0.000954238150939,0.00433627927735,2.10017879679e-05,0.0,0.0,0.0,0.0,0.392404593204,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.00117326899921,0.0,6.79035038276e-05,0,0.248192664943,4.73533406175e-05,0.0443090176118,0,0.0,0.000766132169317,0.00232126386168,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.00681933625489,0.00938132100402,0.0257897815235,0.0,0.0,0,0.656423588835,0.00229847729789,0.000338954021485,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.15267569237e-06,0.0433136070219,0,0,0,0,0.0,0.0,0.0,0.0,0.0920689192508,8.34976992188,0,0.0,4.95179027593e-06,22.585,5.78853350296,0.584603639016,0.0,10.0040595305,0.0,0.305475115487,1.34076959622,0.0,0.0,0.0,0.912053314631,0.0,0.0,0.0,0.0,0.0,0.0,0.0143902117908,0.0471545171471,0.0489387396978,0.0307900624612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.344403798569,0.0
IN.69,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,5.96330373863e-05,0.0,0.0,0.0,1.29919351037e-06,0.0,8.35398142108e-05,0,0,2.16659909987e-05,1.55212693178e-06,4.1375261426e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0563958453424,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.298991506256,1.9026885993,1.49137005121,0,0.0565519194694,8.87599276096,3.1053169004,0.0,0,0.0,0,0.0,0,29.9984981692,0,0.0,0,0.0,6.28614644653,19.8358362395,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.49624088569e-06,0.0481141856798,0,0,0,0,0.0,0.0,15.0179157135,0.0,0.0999785847783,79.9091811598,0,0.0,0.00536942089357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432083285699,0.0,0.00608265836017,0.0,0.969747314379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.843366005971,0.0
IN.70,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00118258164013,0.0,0.0,0.00520544192861,0.000150670410744,0.0,0.00134414597068,0,0,0.000349420426841,2.50507284605e-05,1.8108806568e-06,0.0,0.00504529875609,1.99765293416e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00605279185232,0,0.0,0,0.0,0.0,0.0,5.17399999871,0,0.0,0,0.0,0.0,2.10690912245,0.0,0.0,0,0.0,0.0953703010155,106.725729233,0,0.0509627806468,2.68127495773,0.393470161065,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3.56385611336,0.0196647447883,0.0,0.0,0.0,0,0.0,0.163113559431,0.409162080281,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.47084916314e-05,0.4075815624,0,0,0,0,0.0,0.0,3.86253057319,0.0,0.751013099309,1921.10163715,0,0.0,0.0240615593761,0.0,0.0,0.0,0.0,0.0,62.3554259897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3230416873,0.0,0.0,1.51684977219,0.0,2.00051586565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79891860293,0.0
IN.71,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.72,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4.1917273934e-07,0.0116994972619,0.00826350096102,1.69698404089e-05,4.07280879088e-06,0.0,0.0,0,0,0.0,0.0,1.55323392963e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.00230336689217,0,130.88715921,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0361015109976,0,0.0552050113385,0.126360934832,0.573946800093,0,0.043677000859,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0940155454374,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0226342174513,5.63165619614e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.000139004790198,0.000134124930803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49339335864,0.0
IN.73,0,0,0.0,0.0750010706605,0.0,0.0,0.0246630233991,0.000518534930255,1.80650950595e-08,0.000895242264766,0.00416878311817,0.0169583865782,0.0519841295104,0.00269170428651,0.000174271317422,0.0736595790933,0.0,0,0,0.0,0.0,0.0198155317663,0.0,0.0,0.0,2.71815487705e-05,0.0,0.00333395560408,0,0,0.00192492167423,0.000213764457992,5.14425082387e-05,0.00328937933026,0.00994893280351,0.00115829701698,8.17491888905e-05,0.000190148654679,0.000221431884697,5.72789122569e-07,1.16805353894e-05,0.00408027203837,0.0,0.0,0.0,0.0,0.000792153182642,0.0,0.0,0.0,0.0399626562918,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.602019153069,0,0.0,0.0,0.483465733847,0.0,0.0,0,0.136421109292,0.0258272764724,0.0,0,0.186750329575,9.12724850687,43.6971338911,4.52776253519e-06,0,0.0112452355812,0,0.0212330962865,0,0.018014533902,0,0.00169310916344,0,0.57891293784,0.0,0.0,0.0,1.25839392226e-08,0.0,0,0.0,24.4546514232,0.00781972402079,0.0,0,0.775134521119,0.00944745532603,0.0,0.0,0.0,0.0101540180545,2.89376347601e-06,0.119466416981,0,0,0,0,0.0,0.0,0.0,0.0314583901581,0.364029516464,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88911355423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.74,0,0,0.0,0.0352033947982,0.0,0.0,0.0115761300738,0.000243385723773,8.47924793402e-09,0.000420201559912,0.00195670963954,0.00795979007496,0.024399889472,0.00126341034659,8.17980588171e-05,0.0345737363568,0.0,0,0,0.0,0.0,0.00930085373131,0.0,0.0,0.0,1.27582551045e-05,0.0,0.00156486506575,0,0,0.00090350413743,0.000100335029117,2.41456676684e-05,0.00154394221555,0.00466974946116,0.000543672067923,3.83707718517e-05,8.92504347213e-05,0.000103933903733,2.68851116929e-07,5.4825150514e-06,0.00191516502613,0.0,0.0,0.0,0.0,0.000371814441896,0.0,0.0,0.0,0.018757347785,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.282570871788,0,0.0,0.0,0.226925228535,0.0,0.0,0,0.0640322348326,0.0121225977472,0.0,0,0.0876553564215,4.28407394427,20.5102066194,2.12520448942e-06,0,0.00527819755477,0,0.00996621867904,0,0.00845551594763,0,0.00079469785954,0,0.271725463718,0.0,0.0,0.0,5.90654742218e-09,0.0,0,0.0,11.4783261242,0.00367035869612,0.0,0,0.363826360456,0.00443437002635,0.0,0.0,0.0,0.00476601071442,1.35825125163e-06,0.0560741787428,0,0,0,0,0.0,0.0,0.0,0.0147656842589,0.170865224635,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886696812229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.75,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.00018644865923,0.0,0.0,0.0,1.0783524127e-06,0.0,0.00061353169042,0,0,0.000377876422193,4.2753472834e-05,4.97009277554e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307821186686,0.0,0.00736841827435,0.0,0,0.0166276011232,0,0.0436944799966,0.0158210544581,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0503755928317,0.0,0,0.0,0.0,0.0,0,0.335989804081,0.0,0.0,0.134576330105,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0160644694009,0.0,0,0.0245808323632,0.000751959946763,0.0,0.0,0.0,0.000336460707341,1.96171111351e-07,0.0063179760364,0,0,0,0,0.0,0.0,0.0,0.000989347667068,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.76,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.77,0,0,0.0,0.0374506699471,0.212276753215,0.0,0.0123638591978,0.000248404942037,0.0,0.000419063678288,0.00207340380385,0.00845285993292,0.0260337008596,0.00126912730805,7.34457806592e-05,0.0370452067598,0.0,0,0,0.0,0.0,0.00399735848726,0.0,0.0941189384895,0.0,5.78373526822e-06,0.0,0.00193274558721,0,0,0.00109136113101,0.000120396812798,1.62064391568e-05,0.000231629296396,0.000715470819062,8.19412384092e-05,0.00196898703632,0.00468202115027,0.00540473158979,1.41201210224e-05,0.000261159408438,0.101209927193,4.06512425802e-07,1.45250522631e-07,0.0,0.0,0.0190312915301,0.0,0.0626446276207,0.0,0.0166613960047,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2.75219265573,0,0.0,0.0,2.14114272758,0.239339232507,0.284712165591,0,0.127621719028,0.263240026925,0.0,0,0.0785526034199,0.470167294411,0.542389324174,0.0,0,9.35901270885,0,0.0,0,0.0,0,0.0,0,0.296147995533,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0201154838836,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9.87976038436e-07,0.036945930002,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.160154915089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448287798992,0.200270187483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.78,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IN.79,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.000205692675459,0.0,0.0,0.0,1.54368095692e-07,0.0,0.000108138021206,0,0,5.94213110117e-05,6.5013665888e-06,7.73846966004e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00233937324423,0.0,0.000344646120129,0.0,0,0.00232296539724,0,0.00623494131673,0.300988407809,0.0,0.0,0,0.188150075703,0,0.0,0.0,0.133596924229,0.000473328023996,0.0,0,0.00476973034884,0.0,0.0,0,0.00137591026376,0.0114543874343,0.00400738304337,0.0,0,0.0,0,7.74577538561,0,0.0,0,0.0,0,0.000507756547314,0.190639303085,0.010097542566,0.0,0.0,0.0,0,0.0421388177932,0.0,0.0,0.0,0,0.00698838138264,0.000217065737397,0.0867661429274,0.0,0.0,8.77104976883e-05,1.62754831612e-07,0.00610288224506,0,0,0,0,0.0,0.0,0.0,0.000285856222149,0.0,30.8040677557,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623163046401,0.0,0.0,0.00441632482108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0478440757853,0.0
